priority,deadline_hours,task_bandwidth,task_skill_1,task_skill_2,task_skill_3,task_skill_4,task_skill_5,task_skill_6,task_skill_7,task_skill_8,task_skill_9,task_skill_10,emp_bandwidth,emp_skill_1,emp_skill_2,emp_skill_3,emp_skill_4,emp_skill_5,emp_skill_6,emp_skill_7,emp_skill_8,emp_skill_9,emp_skill_10,match_score,label_user_id,num_matching_skills
3,33,36,1,0,0,0,1,1,0,0,1,0,32,0,1,1,1,0,1,0,0,0,1,0.25,E072,1
3,55,37,1,1,0,1,0,0,0,0,0,1,9,0,0,1,1,0,0,1,0,1,0,0.25,E060,1
1,20,19,0,1,0,0,0,0,0,1,1,0,38,0,0,0,0,1,0,0,0,1,0,0.33,E070,1
3,24,9,0,1,1,0,0,0,1,0,1,1,43,0,0,1,0,1,0,1,1,0,0,0.4,E084,2
3,29,6,0,1,0,1,0,1,0,0,0,1,26,0,0,1,0,0,0,1,1,1,1,0.25,E029,1
1,6,13,0,1,0,0,1,0,0,1,1,0,31,1,1,0,0,0,1,0,0,0,0,0.25,E043,1
3,71,5,0,1,1,0,0,1,0,0,1,1,27,0,1,1,1,1,0,0,0,0,1,0.6,E049,3
2,22,24,0,0,0,0,1,1,1,1,1,0,39,0,1,0,0,0,0,0,0,1,0,0.2,E040,1
2,11,29,1,0,1,0,0,0,0,1,1,0,41,1,1,1,0,0,0,1,1,0,0,0.75,E097,3
1,45,11,0,1,0,1,0,1,1,1,0,0,17,1,0,1,0,0,1,0,1,0,1,0.4,E000,2
1,54,25,0,1,1,0,1,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,1,0.33,E063,1
2,15,33,0,0,0,0,0,0,0,1,1,0,18,0,1,0,0,0,1,0,0,1,0,0.5,E055,1
1,48,29,0,1,0,0,1,1,0,0,0,1,35,1,1,0,0,0,1,0,1,0,1,0.75,E048,3
3,53,39,0,0,1,1,0,0,1,1,0,1,10,0,0,0,0,1,0,1,0,0,0,0.2,E081,1
2,58,10,1,0,0,1,0,1,1,0,0,0,12,0,1,0,0,0,0,1,0,0,1,0.25,E088,1
2,49,19,0,0,0,0,0,1,0,1,0,1,23,0,0,0,1,0,1,0,1,0,0,0.67,E046,2
3,40,5,1,0,0,1,0,1,1,1,0,0,38,0,0,0,0,0,0,1,1,0,1,0.4,E010,2
3,34,34,0,1,0,0,0,0,0,0,0,1,27,0,0,0,0,1,1,1,0,1,1,0.5,E029,1
2,58,31,1,0,1,0,0,0,0,1,1,1,13,1,0,0,0,0,0,0,0,1,0,0.4,E062,2
1,54,35,0,1,0,0,1,1,0,0,0,0,41,1,1,0,0,0,0,0,1,0,0,0.33,E084,1
2,39,35,0,0,0,0,1,1,0,1,0,1,10,0,1,0,0,0,0,1,1,0,1,0.5,E033,2
1,31,7,0,0,1,1,0,1,0,0,0,1,50,0,0,0,0,0,0,1,0,1,1,0.25,E027,1
3,62,21,0,0,1,0,0,0,1,1,1,0,7,0,0,1,0,1,0,0,0,0,0,0.25,E005,1
3,59,37,1,0,0,1,0,0,0,1,1,1,32,1,1,0,0,0,1,0,0,0,1,0.4,E027,2
2,10,33,0,0,1,1,1,0,0,1,0,0,21,0,1,0,0,1,0,0,0,1,0,0.25,E064,1
2,17,28,0,1,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,1,0,1,0,0.5,E060,1
3,26,33,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1.0,E077,3
3,14,26,0,0,0,0,0,0,1,1,0,0,12,0,0,0,0,0,1,0,1,0,0,0.5,E036,1
2,52,40,0,0,0,0,0,0,0,0,1,1,42,1,1,0,1,0,1,0,0,0,1,0.5,E035,1
2,13,9,0,0,0,0,1,0,1,0,0,0,22,1,1,0,0,1,0,0,1,0,1,0.5,E098,1
2,26,7,0,1,0,1,0,0,0,1,1,1,38,0,0,0,0,1,0,0,1,0,0,0.2,E079,1
3,41,5,1,0,0,1,0,1,1,0,1,0,41,0,1,0,0,0,1,0,1,0,0,0.2,E040,1
2,71,22,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0.5,E010,1
1,30,36,0,1,0,0,1,1,0,0,0,1,43,0,0,0,1,0,0,0,0,0,1,0.25,E009,1
3,53,38,0,1,0,1,1,1,0,0,0,1,17,1,1,0,0,0,1,0,0,0,0,0.4,E001,2
2,34,17,0,1,0,0,0,1,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0.5,E015,1
2,50,37,1,1,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,0,1,0,1,1.0,E073,2
2,48,22,0,0,0,0,1,1,0,1,0,0,31,0,0,1,0,1,0,0,0,0,0,0.33,E053,1
1,15,28,0,0,0,0,1,1,0,0,1,1,39,0,0,0,0,0,1,1,0,0,1,0.5,E029,2
2,32,10,0,1,0,1,0,1,1,0,0,1,26,0,0,0,0,0,0,0,1,0,1,0.2,E077,1
3,24,38,1,0,0,1,0,1,0,0,1,1,30,0,0,0,1,1,0,0,0,1,0,0.4,E060,2
2,21,32,0,0,0,1,0,1,1,1,0,0,35,0,0,0,1,1,0,0,0,0,1,0.25,E086,1
2,67,20,0,1,0,0,1,1,1,1,0,0,28,0,1,0,0,0,0,1,0,0,0,0.4,E019,2
2,8,21,1,1,1,0,0,0,1,1,0,0,47,0,0,1,0,0,0,1,0,1,0,0.4,E090,2
1,32,34,0,0,0,1,1,1,0,0,1,0,45,0,0,0,0,1,1,1,0,1,1,0.75,E041,3
3,44,35,0,0,0,1,0,0,0,1,0,0,15,0,1,0,1,1,0,0,0,0,0,0.5,E092,1
2,30,19,0,0,1,0,0,1,1,1,0,0,29,0,0,0,1,1,1,1,1,0,0,0.75,E068,3
1,33,40,0,1,0,1,1,1,1,0,0,0,46,0,0,1,1,0,0,0,0,0,0,0.2,E061,1
3,62,10,1,0,1,0,0,0,0,1,1,0,11,0,1,0,0,1,1,0,0,1,0,0.25,E084,1
3,4,32,1,0,0,0,0,0,1,0,1,0,30,1,0,0,1,1,0,1,1,0,0,0.67,E093,2
1,71,15,1,1,0,0,1,1,0,0,1,0,29,0,0,0,0,1,0,0,0,0,1,0.2,E081,1
1,65,24,0,1,0,0,0,0,1,1,1,0,29,0,1,1,0,0,0,1,0,0,1,0.5,E003,2
2,39,9,1,1,1,0,0,0,0,0,1,1,22,0,0,1,1,1,0,0,0,1,0,0.4,E076,2
1,49,29,0,0,0,0,1,0,0,0,0,1,35,1,1,0,0,1,0,0,0,0,0,0.5,E074,1
3,14,12,0,0,1,0,0,0,1,0,1,0,11,1,0,1,0,0,0,0,0,0,0,0.33,E051,1
1,72,14,0,1,1,0,0,0,0,1,1,0,3,0,0,1,0,1,1,0,1,0,0,0.5,E001,2
3,70,9,1,0,0,0,1,0,1,1,0,0,36,0,0,1,0,1,0,0,1,0,0,0.5,E009,2
1,58,9,0,0,1,0,0,0,0,0,1,1,13,0,0,1,1,0,0,1,0,1,0,0.67,E077,2
2,31,32,0,1,0,0,0,1,0,1,1,0,35,1,1,1,0,1,0,1,0,0,0,0.25,E007,1
2,64,18,0,0,0,0,0,0,1,0,1,0,30,0,0,0,0,1,0,1,1,0,0,0.5,E038,1
1,49,14,0,0,0,0,1,0,1,0,0,0,30,1,0,0,0,1,1,1,1,0,0,1.0,E021,2
2,11,5,0,1,0,1,0,0,0,0,0,0,31,1,0,1,1,0,1,0,0,1,0,0.5,E065,1
2,19,18,1,1,0,0,0,1,0,0,1,1,50,1,1,1,0,1,0,0,0,0,1,0.6,E044,3
1,55,29,0,1,0,1,0,0,0,1,0,0,5,1,1,0,0,0,1,1,0,1,0,0.33,E052,1
2,24,31,0,0,0,0,1,0,0,1,0,0,16,0,0,0,0,0,0,1,1,0,0,0.5,E040,1
3,53,5,1,1,0,0,0,0,1,0,1,0,29,1,0,0,1,0,1,1,1,0,0,0.5,E033,2
3,36,10,0,0,1,1,1,0,0,1,0,1,29,0,0,1,1,1,0,0,0,0,0,0.6,E084,3
3,65,8,1,0,1,0,1,0,0,0,1,1,49,1,0,0,0,1,1,0,0,0,0,0.4,E047,2
2,63,5,0,1,1,1,0,1,0,0,1,0,40,0,1,0,1,0,0,0,1,1,0,0.6,E090,3
1,54,11,0,1,0,0,0,1,0,1,0,1,3,0,0,0,0,1,1,0,1,0,0,0.5,E017,2
2,67,14,0,1,0,0,0,1,0,0,0,0,8,0,1,0,0,1,0,0,1,0,1,0.5,E051,1
3,68,24,0,0,0,1,0,0,1,0,1,0,26,1,0,0,0,1,0,1,0,1,0,0.67,E078,2
2,17,25,1,0,0,0,1,0,0,0,0,0,48,1,1,0,0,0,0,0,0,0,1,0.5,E018,1
1,10,22,0,0,0,1,1,1,0,1,0,1,50,0,0,0,0,0,1,1,1,0,0,0.4,E095,2
2,5,15,1,1,0,0,0,0,0,0,1,1,41,1,0,1,0,0,1,0,1,1,0,0.5,E083,2
1,28,39,0,0,0,1,0,0,1,1,0,0,15,1,0,0,1,1,0,0,1,0,0,0.67,E071,2
2,34,36,0,0,1,0,1,1,0,0,1,0,34,0,1,0,0,0,1,0,0,1,0,0.5,E069,2
2,14,22,0,0,0,0,0,1,1,0,1,0,35,0,0,0,0,0,1,1,0,0,1,0.67,E081,2
2,22,12,0,1,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,1,1,0.5,E012,1
3,9,21,0,0,0,1,1,1,1,0,1,0,33,1,0,1,0,0,1,1,0,1,0,0.6,E012,3
3,61,9,0,0,0,1,0,0,0,0,1,0,30,1,1,0,0,0,1,0,1,1,0,0.5,E062,1
3,14,23,0,1,1,0,0,0,1,0,0,1,41,0,0,1,0,1,1,0,0,1,1,0.5,E098,2
3,50,28,0,1,0,0,1,0,0,0,0,1,27,0,1,0,1,1,0,0,1,1,0,0.67,E015,2
2,7,13,1,1,0,1,1,0,0,0,0,1,4,0,1,0,1,0,1,0,1,0,0,0.4,E050,2
1,20,26,0,0,1,0,0,0,1,0,1,1,36,0,0,1,1,0,0,0,0,0,0,0.25,E038,1
2,71,31,0,1,0,1,1,0,1,1,0,0,4,1,0,0,0,0,0,1,1,0,0,0.4,E018,2
2,64,11,1,0,0,0,0,0,0,0,1,0,46,0,1,0,1,0,0,1,0,1,1,0.5,E049,1
2,29,7,0,0,0,0,0,1,0,0,1,0,14,0,1,1,0,0,1,0,0,1,0,1.0,E061,2
3,33,29,1,0,1,0,1,0,1,1,0,0,7,0,1,0,0,0,0,0,1,0,0,0.2,E070,1
2,8,33,0,1,0,0,0,1,1,0,1,1,26,0,1,0,0,0,0,1,0,0,0,0.4,E062,2
1,47,14,0,0,1,0,1,0,0,0,1,0,14,1,0,0,1,0,1,0,1,1,0,0.33,E028,1
2,49,37,1,0,1,1,0,0,0,0,0,1,38,0,0,0,0,0,1,0,0,0,1,0.25,E097,1
2,4,34,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,1,0.5,E076,1
2,69,21,0,1,0,0,0,0,1,0,0,0,43,1,0,0,1,0,1,1,1,0,0,0.5,E088,1
2,45,21,0,1,0,1,0,0,0,1,1,1,10,1,0,0,1,0,0,0,0,0,0,0.2,E016,1
3,27,6,0,0,1,0,0,1,0,0,0,1,12,0,0,0,1,1,0,1,0,0,1,0.33,E058,1
3,22,18,0,0,1,0,1,0,0,0,1,0,46,0,1,0,0,1,0,0,0,0,0,0.33,E005,1
1,37,40,1,1,0,1,0,0,0,1,0,1,36,0,0,0,0,1,1,1,0,0,1,0.2,E007,1
1,21,12,1,0,0,1,0,0,0,0,0,0,41,1,0,0,1,0,1,0,0,0,1,1.0,E062,2
2,31,36,0,0,1,0,0,1,0,0,1,1,9,1,1,0,0,0,1,1,0,0,0,0.25,E070,1
3,23,22,1,0,1,0,1,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0.25,E074,1
2,23,16,0,0,1,1,0,0,0,0,1,0,35,0,0,0,1,1,0,0,1,0,1,0.33,E053,1
2,63,13,1,0,0,1,0,0,1,0,1,1,13,0,1,0,0,0,0,1,0,0,0,0.2,E020,1
2,19,13,0,0,1,1,0,1,0,0,1,1,22,1,0,0,1,0,0,1,0,0,0,0.2,E099,1
1,14,32,1,1,1,1,0,0,0,0,1,0,15,0,1,1,0,1,0,0,1,0,0,0.4,E017,2
1,29,31,1,1,0,0,0,0,1,1,0,0,35,0,1,1,1,0,0,0,0,0,1,0.25,E046,1
2,38,5,1,1,1,0,1,0,0,0,0,1,26,0,0,1,0,0,0,1,1,0,1,0.4,E095,2
1,58,6,0,0,0,1,0,1,1,1,1,0,29,0,1,0,0,0,1,0,1,0,1,0.4,E016,2
1,9,32,0,1,0,0,0,0,0,1,0,0,28,0,1,1,0,0,0,0,1,0,0,1.0,E075,2
2,67,9,0,1,0,0,0,0,0,1,0,0,38,1,0,1,0,0,0,1,1,0,0,0.5,E027,1
2,4,29,1,0,1,0,1,0,0,1,0,0,32,1,1,0,1,0,0,1,0,0,0,0.25,E017,1
1,38,9,1,0,0,0,0,0,1,0,0,1,9,1,0,0,1,0,0,0,1,1,0,0.33,E008,1
2,53,29,0,0,0,1,0,1,0,0,0,0,10,0,0,1,1,0,1,0,1,1,0,1.0,E044,2
1,66,31,0,1,1,0,1,0,0,1,0,0,34,0,0,1,0,1,0,0,0,0,1,0.5,E083,2
1,50,34,1,1,0,1,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,0,1,0.4,E008,2
1,39,15,0,0,0,0,0,0,0,1,1,0,21,0,0,0,1,0,0,0,1,1,0,1.0,E050,2
1,69,8,1,0,0,0,0,0,0,1,0,1,35,0,0,0,0,0,1,0,0,0,1,0.33,E061,1
2,59,25,0,0,0,0,0,0,1,0,1,0,38,1,1,0,0,0,1,0,0,1,1,0.5,E037,1
3,67,26,1,0,0,0,0,0,0,1,1,0,23,1,1,0,0,0,1,1,0,0,1,0.33,E012,1
3,35,33,0,0,0,1,0,1,0,0,0,0,11,0,0,0,1,0,0,1,0,0,0,0.5,E007,1
3,57,20,0,0,1,1,1,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0.25,E006,1
3,71,8,0,1,1,0,0,0,0,1,0,0,39,0,0,0,0,0,1,1,1,0,0,0.33,E078,1
1,69,14,0,0,1,1,1,0,0,1,1,0,7,0,0,1,0,1,0,0,1,1,0,0.8,E007,4
1,68,40,0,0,0,0,0,1,0,0,0,1,31,1,0,0,0,0,1,0,1,0,1,1.0,E006,2
2,71,40,1,0,0,0,0,1,0,0,0,1,8,1,1,0,1,1,0,0,0,0,1,0.67,E098,2
3,65,32,1,0,0,1,1,0,0,1,1,0,21,0,0,0,1,0,0,1,0,1,0,0.4,E093,2
3,69,12,0,0,0,1,1,0,1,1,0,0,7,0,0,0,1,1,0,0,1,0,0,0.75,E021,3
1,37,5,1,0,1,0,0,1,0,0,1,1,15,0,1,1,0,0,0,1,0,1,1,0.6,E083,3
2,27,21,0,0,0,0,0,1,1,1,0,0,43,1,0,0,1,1,0,1,0,1,0,0.33,E075,1
1,70,28,0,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0.33,E043,1
3,7,25,1,1,0,0,0,0,1,1,0,0,25,0,0,0,0,1,0,0,1,0,0,0.25,E031,1
3,71,10,0,1,0,0,1,0,0,0,1,0,28,0,0,0,0,1,0,0,1,1,0,0.67,E035,2
3,22,33,0,1,1,0,0,0,0,1,0,1,15,0,0,1,1,1,1,0,0,0,1,0.5,E052,2
1,22,23,0,1,0,1,0,0,0,1,0,0,27,0,1,0,0,0,0,0,1,1,0,0.67,E008,2
1,20,37,0,0,1,1,0,0,0,1,0,0,27,0,0,0,1,0,1,0,1,0,0,0.67,E050,2
1,4,16,0,1,0,0,0,0,1,0,1,1,7,1,0,1,0,0,1,0,1,1,0,0.25,E028,1
3,46,6,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0.5,E059,1
3,64,29,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0.5,E004,2
3,72,29,1,0,0,0,0,1,0,0,0,1,17,1,0,0,0,1,0,0,0,1,0,0.33,E022,1
1,34,18,0,0,0,1,0,1,0,0,1,1,38,0,1,1,0,1,1,0,0,1,0,0.5,E085,2
2,15,6,1,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,1,0,1,0.5,E008,1
2,16,17,0,0,0,0,1,1,1,0,1,1,25,1,1,0,0,0,0,0,0,0,1,0.2,E040,1
1,39,7,1,0,1,1,0,0,0,0,1,1,46,0,0,1,0,1,0,0,0,0,1,0.4,E053,2
2,51,40,0,0,1,0,0,0,1,0,0,1,5,0,1,1,0,0,1,0,0,1,1,0.67,E070,2
1,67,32,0,1,1,0,0,0,1,1,0,1,40,0,1,0,1,1,0,0,0,1,0,0.2,E039,1
2,17,32,0,1,0,0,0,1,1,1,0,1,8,0,1,0,1,0,0,0,1,0,1,0.6,E029,3
1,46,23,0,1,0,0,0,0,0,0,1,0,16,0,1,0,1,0,1,0,0,0,1,0.5,E069,1
1,9,23,0,1,0,0,0,1,1,0,0,0,40,0,1,0,0,1,1,0,0,0,0,0.67,E046,2
3,66,6,0,1,1,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,1,1,1,1.0,E041,2
1,20,18,1,1,1,0,1,0,0,0,1,0,24,0,0,1,0,0,0,1,1,1,1,0.4,E048,2
1,19,31,0,0,1,0,1,0,0,0,1,1,40,0,0,0,1,1,0,1,0,1,1,0.75,E036,3
3,5,29,1,0,1,0,1,1,0,0,0,0,43,0,1,1,1,1,0,0,1,0,0,0.5,E026,2
2,66,36,1,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,1.0,E004,2
2,13,11,1,1,0,0,1,1,0,0,0,1,36,0,1,1,1,0,1,0,0,0,0,0.4,E051,2
2,50,31,0,0,0,1,1,0,0,0,0,0,47,1,0,0,1,0,0,0,0,0,1,0.5,E061,1
1,32,16,0,0,1,1,0,0,0,0,1,1,25,1,0,0,0,0,0,0,0,0,1,0.25,E036,1
2,44,8,0,0,0,1,1,0,0,1,0,1,37,0,0,0,0,1,0,1,1,0,0,0.5,E087,2
2,71,35,0,0,1,0,0,1,0,1,0,1,4,0,0,0,0,0,1,0,0,1,0,0.25,E028,1
2,38,22,1,1,0,0,0,1,1,0,0,0,13,1,1,1,0,1,0,0,1,0,0,0.5,E082,2
3,53,20,0,0,1,0,0,1,0,1,0,0,28,0,1,0,0,0,1,1,0,0,0,0.33,E076,1
1,7,31,0,1,1,1,0,0,0,1,0,1,3,0,0,0,0,0,1,1,1,0,1,0.4,E010,2
1,56,38,0,0,0,1,1,0,1,0,0,1,39,1,1,0,0,0,0,1,0,0,1,0.5,E058,2
2,68,28,0,0,1,0,0,0,1,1,0,0,49,0,0,1,0,0,0,0,0,1,1,0.33,E029,1
1,64,39,1,1,0,0,1,0,0,1,0,1,12,0,1,0,0,1,0,0,1,0,0,0.6,E027,3
2,50,21,0,0,1,0,0,0,0,0,1,0,16,0,0,1,0,0,0,0,1,0,1,0.5,E065,1
2,32,36,0,0,0,0,0,0,1,0,1,0,4,0,0,1,1,0,0,0,0,1,1,0.5,E010,1
1,62,27,0,0,0,1,1,1,0,0,1,1,48,0,0,0,0,1,0,0,0,0,1,0.4,E055,2
3,50,26,0,0,1,1,1,0,0,0,1,0,47,1,0,0,1,0,1,0,1,0,1,0.25,E080,1
1,22,22,0,0,0,0,1,0,1,0,0,0,43,0,0,0,0,0,0,1,1,1,0,0.5,E038,1
1,36,14,0,1,0,1,1,0,1,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0.2,E027,1
1,11,31,0,1,1,0,1,1,1,0,0,0,50,1,0,0,0,0,0,1,1,0,1,0.2,E092,1
1,32,35,0,0,1,0,0,1,0,0,0,0,24,0,0,0,1,1,1,1,0,0,0,0.5,E062,1
2,56,21,0,0,0,1,1,0,0,0,1,1,44,0,1,0,0,0,0,1,0,1,1,0.5,E054,2
3,19,32,0,1,0,1,0,1,0,0,1,1,38,1,1,1,1,0,0,0,1,0,0,0.4,E058,2
3,15,31,0,1,0,1,0,1,0,0,0,0,45,0,0,0,0,0,1,0,1,1,1,0.33,E037,1
2,69,12,0,1,1,1,0,0,0,0,0,0,33,1,1,1,0,0,0,0,0,1,1,0.67,E026,2
3,25,16,0,0,0,1,0,0,0,0,0,1,37,0,0,1,0,0,1,0,1,1,1,0.5,E065,1
3,30,19,0,0,1,1,0,1,1,1,0,0,14,0,0,0,0,0,0,1,0,0,1,0.2,E072,1
1,4,10,0,0,0,1,0,0,0,0,1,0,14,1,0,0,0,0,0,1,0,1,0,0.5,E068,1
3,72,27,1,1,1,0,0,1,0,1,0,0,9,0,1,0,0,1,0,1,0,0,0,0.2,E029,1
1,55,17,0,0,1,1,0,0,1,0,0,1,12,0,0,1,1,1,0,1,0,0,0,0.75,E078,3
2,6,31,1,0,0,0,0,1,0,0,0,1,47,1,0,0,1,1,0,1,0,0,0,0.33,E062,1
3,29,28,0,0,0,1,1,0,0,0,0,1,16,0,0,0,1,0,0,0,1,0,0,0.33,E046,1
3,33,20,1,0,0,1,0,0,1,0,0,1,26,0,0,0,1,0,1,0,1,1,1,0.5,E046,2
2,70,8,1,0,1,1,0,0,0,0,0,1,11,1,0,0,0,0,1,1,0,0,0,0.25,E063,1
1,35,8,0,1,0,1,0,1,0,1,0,0,13,1,0,0,1,1,0,0,1,0,0,0.5,E086,2
2,9,11,1,0,0,1,0,0,0,0,0,1,43,1,0,1,0,1,0,0,0,0,0,0.33,E042,1
3,64,23,1,0,0,0,0,0,1,0,1,0,27,0,0,0,0,0,0,0,0,1,1,0.33,E014,1
1,37,26,0,1,0,1,0,1,0,0,0,0,46,0,1,1,1,0,0,0,1,0,1,0.67,E090,2
3,31,9,0,1,0,0,0,0,0,1,1,0,13,0,0,1,0,1,0,1,0,1,0,0.33,E037,1
2,54,30,0,1,1,0,0,0,1,1,1,0,35,1,0,1,0,0,0,0,1,1,1,0.6,E087,3
3,34,20,0,1,0,1,0,1,0,1,0,1,22,1,0,0,0,0,0,0,1,0,1,0.4,E039,2
1,15,8,1,0,0,0,1,0,1,1,1,0,34,0,0,0,0,0,1,0,1,0,0,0.2,E018,1
2,64,27,0,0,1,0,0,0,0,1,0,0,16,1,0,1,1,0,0,0,0,0,0,0.5,E088,1
2,42,24,1,0,0,0,0,0,0,1,0,0,50,0,0,0,1,1,0,0,1,0,0,0.5,E086,1
1,20,25,0,1,0,0,0,0,0,1,0,0,12,0,1,1,1,0,0,0,1,0,0,1.0,E097,2
2,45,39,1,1,1,0,0,0,1,0,0,1,47,0,1,1,1,0,1,1,0,0,0,0.6,E089,3
3,28,38,0,0,1,0,0,0,1,0,1,0,23,0,1,0,1,0,1,1,1,0,0,0.33,E014,1
3,66,6,0,0,0,0,1,0,0,0,1,1,17,1,0,0,0,0,0,0,0,0,1,0.33,E087,1
3,59,19,0,0,1,1,1,0,1,0,0,0,10,1,0,0,0,1,0,1,1,1,0,0.5,E038,2
3,41,16,0,0,1,1,0,1,0,0,0,1,7,1,1,1,0,0,1,0,0,0,0,0.5,E047,2
2,50,35,0,1,0,1,0,1,0,0,0,0,15,0,1,1,0,0,0,0,0,0,1,0.33,E077,1
3,67,27,0,0,0,0,1,1,0,0,0,0,21,1,0,1,1,1,0,0,1,0,0,0.5,E029,1
1,31,15,0,1,0,1,1,0,0,1,0,1,45,0,1,0,1,1,0,1,0,0,0,0.6,E085,3
1,18,39,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.25,E098,1
1,52,27,1,1,0,1,1,0,1,0,0,0,36,1,0,0,1,1,1,0,1,0,0,0.6,E054,3
3,34,17,0,0,0,1,0,0,0,1,0,0,34,0,0,1,1,0,0,1,0,0,1,0.5,E056,1
3,23,23,1,0,0,0,0,0,1,0,1,1,3,0,0,0,1,0,1,1,0,1,1,0.75,E071,3
3,61,20,1,0,0,1,1,0,1,0,0,0,45,0,0,0,0,0,0,1,0,1,0,0.25,E026,1
3,46,12,0,0,0,1,0,0,1,1,0,0,34,0,1,0,1,0,1,0,0,0,1,0.33,E034,1
1,34,19,0,0,1,0,1,0,1,0,0,0,23,0,0,1,1,1,0,0,1,0,1,0.67,E050,2
1,46,31,1,0,1,0,0,1,0,0,1,1,7,0,0,1,1,0,1,0,0,0,0,0.4,E090,2
2,30,8,0,0,0,0,1,1,1,0,1,1,49,0,0,0,0,1,1,1,1,1,0,0.8,E060,4
1,40,37,0,0,1,0,0,1,0,0,1,1,17,0,1,1,1,0,0,0,1,1,0,0.5,E085,2
3,42,39,0,0,0,0,1,0,0,1,0,0,46,0,1,1,1,1,0,0,0,1,0,0.5,E082,1
1,15,34,1,0,1,0,1,0,0,1,0,0,28,0,0,0,1,0,1,0,1,0,1,0.25,E080,1
2,48,10,0,0,1,1,1,1,0,0,0,1,25,0,0,1,0,0,1,1,0,1,0,0.4,E067,2
2,39,23,0,0,0,0,0,1,0,0,1,1,31,1,0,1,0,0,0,0,0,0,1,0.33,E082,1
3,54,18,1,0,0,0,1,1,0,1,0,0,34,0,1,0,0,1,0,0,0,1,0,0.25,E048,1
1,61,12,0,0,0,0,0,1,0,0,1,0,16,0,0,0,1,0,1,0,1,0,0,0.5,E066,1
1,37,21,1,0,1,0,0,1,1,0,0,1,39,1,0,0,0,0,0,0,0,0,1,0.4,E099,2
1,63,5,0,1,1,0,0,0,1,1,0,0,35,0,1,0,0,1,1,1,0,0,1,0.5,E006,2
1,57,5,0,1,0,0,1,0,0,1,0,1,7,1,0,1,0,0,0,0,0,0,1,0.25,E005,1
3,19,34,1,0,0,0,0,1,0,0,1,0,19,0,0,1,0,0,1,0,1,0,1,0.33,E024,1
3,36,37,0,0,1,0,1,1,0,0,0,0,26,1,0,0,1,1,0,1,0,0,1,0.33,E084,1
2,53,7,0,0,0,0,0,0,1,1,1,0,32,0,0,0,0,0,0,1,0,0,1,0.33,E094,1
2,54,29,1,0,1,0,0,0,0,1,0,0,25,1,0,0,0,0,1,1,0,1,1,0.33,E086,1
2,46,32,0,0,1,0,0,0,1,0,0,0,24,0,1,1,1,0,1,0,0,0,1,0.5,E040,1
1,33,37,0,0,1,0,0,0,0,0,0,1,6,1,0,1,0,1,0,1,1,0,0,0.5,E096,1
2,13,37,0,1,0,0,1,0,1,1,0,0,4,1,0,0,0,1,0,1,0,1,0,0.5,E002,2
3,68,21,0,1,0,0,0,1,0,1,0,0,22,0,1,1,1,0,0,0,0,1,1,0.33,E030,1
3,61,13,1,1,1,0,0,0,0,0,0,0,34,1,0,1,1,0,1,0,0,1,0,0.67,E044,2
3,50,35,0,0,1,0,0,1,0,1,0,1,46,0,0,1,0,0,0,0,1,0,0,0.5,E081,2
1,33,30,0,1,0,1,0,0,1,0,0,0,30,0,0,1,0,0,0,1,0,0,0,0.33,E071,1
2,8,21,0,0,1,0,1,1,1,0,0,1,41,0,0,0,1,1,0,1,1,0,1,0.6,E098,3
1,60,30,1,0,1,1,0,0,0,1,1,0,38,0,0,1,1,1,1,0,1,0,0,0.6,E044,3
2,11,23,0,0,0,0,1,0,0,1,0,0,35,1,0,0,0,0,1,0,1,1,1,0.5,E018,1
1,50,5,0,0,1,1,0,1,0,1,0,0,26,1,0,0,0,0,1,1,0,1,1,0.25,E061,1
3,60,9,0,1,0,0,0,1,0,0,1,1,6,0,0,1,1,1,0,0,1,0,1,0.25,E055,1
1,13,29,0,0,0,0,1,0,1,0,1,0,22,0,0,0,0,0,1,0,0,1,0,0.33,E064,1
3,59,37,1,0,1,0,0,0,0,0,0,1,21,0,0,1,0,0,0,0,1,0,0,0.33,E047,1
1,38,22,1,0,1,0,0,1,0,1,0,1,8,0,0,0,1,1,0,1,1,0,0,0.2,E050,1
